NAME	REP_Q2	REP_N2	REP_S2	REP_G2	REP_E2	REP_D2	REP_K2	REP_R2	REP_P2	REP_QN2	REP_RG2	REP_PR	REP_FG2	REP_SG2	REP_SR2	REP_KAP2	REP_PTS2	CLV_C14_Caspase3-7	DEG_APCC_KENBOX_2	DEG_Kelch_Keap1_1	DEG_SCF_TRCP1_1	DOC_ANK_TNKS_1	DOC_CYCLIN_RxL_1	DOC_MAPK_gen_1	DOC_MAPK_JIP1_4	DOC_MAPK_MEF2A_6	DOC_MAPK_NFAT4_5	DOC_PP1_RVXF_1	DOC_PP2A_B56_1	DOC_PP4_FxxP_1	DOC_WW_Pin1_4	LIG_14-3-3_CanoR_1	LIG_CaM_IQ_9	LIG_CtBP_PxDLS_1	LIG_EF_ALG2_ABM_1	LIG_EH_1	LIG_HCF-1_HBM_1	LIG_HOMEOBOX	LIG_KEPE_2	LIG_KLC1_WD_1	LIG_LIR_Gen_1	LIG_PAM2_1	LIG_PCNA_PIPBox_1	LIG_PDZ_Class_1	LIG_PDZ_Wminus1_1	LIG_PTAP_UEV_1	LIG_PTB_Apo_2	LIG_PTB_Phospho_1	LIG_Rb_LxCxE_1	LIG_SH2_CRK	LIG_SH2_GRB2like	LIG_SH2_NCK_1	LIG_SH2_SRC	LIG_SH2_STAP1	LIG_SH2_STAT5	LIG_SH3_2	LIG_SUMO_SIM_anti_2	LIG_SUMO_SIM_par_1	LIG_WRPW_1	MOD_CDK_SPK_2	MOD_CDK_SPxK_1	MOD_CDK_SPxxK_3	MOD_CK1_1	MOD_CK2_1	MOD_DYRK1A_RPxSP_1	MOD_GSK3_1	MOD_N-GLC_1	MOD_NMyristoyl	MOD_PIKK_1	MOD_PKA_1	MOD_PKA_2	MOD_PKB_1	MOD_Plk_1	MOD_ProDKin_1	MOD_SUMO_for_1	MOD_SUMO_rev_2	TRG_ER_diArg_1	TRG_ER_FFAT_1	TRG_LysEnd_APsAcLL_1	TRG_NES_CRM1_1	TRG_NLS_MonoExtN_4	A_homorep	C_homorep	D_homorep	E_homorep	G_homorep	H_homorep	I_homorep	K_homorep	L_homorep	M_homorep	N_homorep	P_homorep	Q_homorep	R_homorep	S_homorep	T_homorep	V_homorep	Y_homorep	FG_rich	PY	FRG	SGFYSG	PG_rich	ELASTIN_LIKE	FGxF	R_plus_Y	REP_RGG	AA_S	AA_P	AA_T	AA_A	AA_H	AA_Q	AA_N	AA_G	AA_R	AA_C	AA_D	AA_E	AA_F	AA_I	AA_K	AA_L	AA_M	AA_V	AA_W	AA_Y	acidic	basic	aliphatic	polar_fraction	chain_expanding	aromatic	disorder_promoting	net_charge	WF_complexity	KL_hydropathy	isoelectric_point	FCR	ED_ratio	RK_ratio	SCD	kappa*	omega*	aromatic_spacing*	omega_aromatic*	aromatic_spacing*__missing	omega_aromatic*__missing
O76041_11	0.0	-0.3333333333333333	0.2985111570629968	0.0	-0.46852128566581824	1.0932163332202423	-0.6546536707079771	-0.3333333333333333	-0.6030226891555273	-0.3333333333333333	-0.33333333333333326	-1.0690449676496976	1.9999999999999998	0.8461538461538461	1.2168564415672325	-0.953998092005724	0.21490194594593087	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.7453559924999299	0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	2.2453655975512468	-0.5	0.0	0.6030226891555273	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	-0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999999999999996	2.9999999999999996	0.0	0.0	0.0	1.1584504456144153	0.0	1.5343029697920942	-0.7447835223751501	1.0690449676496976	-1.3085598064755342	1.6644794391276476	-1.1818181818181817	-1.0947974973864747	1.372812945967288	0.8075728530872482	1.4444444444444442	-0.20412414523193148	-0.1576220812478201	0.9128709291752769	1.0834726777719228	-1.007648294978144	-0.6546536707079772	-0.953998092005724	-0.31234752377721203	2.9999999999999996	0.8164965809277261	-0.2560737598657919	-0.25607375986579184	-0.9592455844332841	1.762817881041723	-0.5020209101365225	1.5471474261915186	0.28490588229049146	0.0	0.33268717838253387	0.12322168795514894	-0.02456771012075998	-0.390260483848606	0.041676939236256545	1.8268385757434584	0.18163149513710303	-0.16998669844010975	0.4419252044902666	-1.0170089214528175	-1.0170089214528175	0	0
O60381_2	0.0	-0.3333333333333333	0.2985111570629968	0.0	-0.46852128566581824	-0.46852128566581813	-0.6546536707079771	-0.3333333333333333	-0.6030226891555273	-0.3333333333333333	-0.33333333333333326	-1.0690449676496976	-0.49999999999999994	0.0769230769230769	-0.35328090239048676	-0.953998092005724	-0.09210083397682745	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	0.7453559924999299	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	-0.8164965809277261	-0.5	0.0	-0.9045340337332908	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	-1.280392597784354	0.0	-0.418446264488753	-0.30667556803682655	-0.9354143466934852	-1.3085598064755342	-0.8962581595302717	-0.27272727272727276	1.4316582658130823	-0.5883484054145521	-1.3459547551454139	1.4444444444444442	-0.7144345083117603	-0.9457324874869208	-0.9128709291752769	-1.3242443839434614	-1.007648294978144	-0.6546536707079772	-0.953998092005724	-1.0932163332202423	-0.3333333333333333	0.8164965809277261	-1.2163503593625118	-1.5364425591947515	-1.6132766647287051	-0.3110855084191276	-1.414786201293836	-0.47087095579741867	-1.7199873634574119	-0.5129891760425771	-1.6680536131799601	-0.44031162538660107	-1.045978671990719	-1.2419100538259353	-0.3158579547239278	-0.11028498532230879	1.2510259134017012	-1.216231727721297	-0.061158699143656355	0.0	0.0	1	1
P35499_4	0.0	-0.3333333333333333	-0.6965260331469924	0.0	2.6549539521063035	-0.46852128566581813	-0.6546536707079771	-0.3333333333333333	-0.6030226891555273	-0.3333333333333333	-0.33333333333333326	0.26726124191242434	-0.49999999999999994	-0.6923076923076923	-0.35328090239048676	0.10599978800063597	-1.0131091737451023	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.7453559924999299	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	-0.8164965809277261	2.0	0.0	-0.9045340337332908	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	-0.7453559924999299	-0.33333333333333337	2.0	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	1.1584504456144153	0.0	-0.9763746171404236	-0.30667556803682655	-0.9354143466934852	1.3085598064755342	-0.8962581595302717	1.5454545454545452	-0.2526455763199557	-0.5883484054145521	1.3459547551454139	-0.7777777777777776	-0.7144345083117603	2.206709137469482	-0.9128709291752769	1.0834726777719228	-0.13143238630149698	0.2182178902359924	0.10599978800063597	-0.31234752377721203	-0.3333333333333333	-1.2247448713915892	1.3443872392954077	0.7042028396309278	0.784837296354505	-1.1406468642034677	0.8671270265994476	-1.143543749793731	0.39042657943511794	-1.0259783520851542	-0.022400935988373942	-0.5466108419001768	-0.5588312692537286	1.3049148128312316	1.6843717031532623	0.7239887225203698	0.5569545724114827	0.8159327067790854	-1.6884725430389678	0.0	0.0	1	1
Q9BRS2_8	0.0	-0.3333333333333333	-0.6965260331469924	0.0	1.0932163332202425	-0.46852128566581813	2.6186146828319083	-0.3333333333333333	-0.6030226891555273	-0.3333333333333333	-0.33333333333333326	0.26726124191242434	-0.49999999999999994	-0.6923076923076923	-0.7458152383799166	1.1659976680069961	-0.7061063938223441	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.7453559924999299	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	-0.8164965809277261	-0.5	0.0	-0.9045340337332908	-0.3333333333333333	0.0	-0.46852128566581813	2.9999999999999996	-0.3333333333333333	0.0	-0.5	-0.7453559924999299	-0.33333333333333337	2.0	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	0.548739684764723	0.0	-0.9763746171404236	-0.30667556803682655	1.0690449676496976	-0.2617119612951068	1.6644794391276476	0.6363636363636362	-1.0947974973864747	-0.5883484054145521	0.8075728530872482	-0.7777777777777776	1.8371173070873836	0.6304883249912806	-0.9128709291752769	-0.12038585308576931	2.4972153397284442	-1.091089451179962	0.10599978800063597	-0.31234752377721203	-0.3333333333333333	-1.2247448713915892	1.6644794391276478	2.3046638387921274	-0.7412352243348105	-0.5184758473652127	1.779892317756761	-1.143543749793731	1.1290714594475033	1.0259783520851542	0.2111801460963261	-1.929493287138963	0.9438375758037233	2.296995776170361	-0.5074383562978455	-0.8177465087930288	-2.4945813462082995	0.7007948094257166	1.1119740805805933	0.0	0.0	1	1
Q9UI08_3	0.0	-0.3333333333333333	-0.6965260331469924	0.0	-0.46852128566581824	-0.46852128566581813	0.4364357804719847	-0.3333333333333333	0.9045340337332908	-0.3333333333333333	-0.33333333333333326	0.26726124191242434	-0.49999999999999994	-0.6923076923076923	-0.7458152383799166	2.225995548013356	1.1359102857142058	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	0.7453559924999299	0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	2.9999999999999996	0.20412414523193148	2.0	0.0	0.6030226891555273	-0.3333333333333333	0.0	2.654953952106303	-0.3333333333333333	-0.3333333333333333	0.0	2.0	0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	-1.280392597784354	0.0	0.6974104408145884	1.4457562493164675	0.4008918628686366	1.3085598064755342	-0.8962581595302717	1.5454545454545452	-0.2526455763199557	-0.5883484054145521	-0.8075728530872482	-0.7777777777777776	0.30618621784789735	0.23643312187173024	-0.9128709291752769	-1.3242443839434614	0.30667556803682655	-1.091089451179962	0.10599978800063597	-1.0932163332202423	-0.3333333333333333	-1.2247448713915892	0.384110639798688	-0.25607375986579184	-0.5232248642363369	0.5184758473652127	0.5628719295470098	-1.143543749793731	1.023550762302877	-1.0259783520851542	-0.174906709509793	-0.977796396208768	-0.7119587775406582	0.07009063505805978	-0.03853234566847529	-0.9445586931649876	0.3530726562068893	0.13084379996329093	-0.5584886087769164	0.0	0.0	1	1
Q2NKX8_10	0.0	-0.3333333333333333	1.293548347272986	0.0	-0.46852128566581824	-0.46852128566581813	-0.6546536707079771	2.9999999999999996	-0.6030226891555273	-0.3333333333333333	2.9999999999999996	1.6035674514745464	1.9999999999999998	0.8461538461538461	2.3944594495355216	-0.953998092005724	-0.09210083397682745	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.7453559924999299	2.711630722733202	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	1.2247448713915892	-0.5	0.0	0.6030226891555273	2.9999999999999996	0.0	1.0932163332202423	-0.3333333333333333	2.9999999999999996	0.0	2.0	-0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	1.1584504456144153	0.0	1.255338793466259	-0.7447835223751501	-0.9354143466934852	-0.7851358838853205	0.3841106397986879	-0.27272727272727276	1.4316582658130823	-0.5883484054145521	1.3459547551454139	-0.7777777777777776	-0.20412414523193148	-0.9457324874869208	0.9128709291752769	1.0834726777719228	-0.5695403406398205	0.2182178902359924	2.225995548013356	1.2493900951088486	-0.3333333333333333	-1.2247448713915892	-0.8962581595302718	0.3841106397986879	0.784837296354505	0.7258661863112977	-0.5020209101365225	0.20180183819889377	-0.24269760343264102	2.0519567041703084	0.5902001042441553	0.5444272497304745	2.2933789125742456	-0.43650389941298573	-0.8197750851746122	1.2120075569459345	-0.8362335357705832	1.561394906945303	0.6369669121613131	1.2484676105022872	1.2484676105022872	0	0
P25929_3	0.0	2.9999999999999996	-0.6965260331469924	0.0	-0.46852128566581824	2.654953952106303	0.4364357804719847	-0.3333333333333333	-0.6030226891555273	2.9999999999999996	-0.33333333333333326	-1.0690449676496976	-0.49999999999999994	-0.6923076923076923	-0.35328090239048676	-0.423999152002544	-0.09210083397682745	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	0.7453559924999299	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	2.9999999999999996	0.0	2.9999999999999996	-0.6546536707079772	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	0.20412414523193148	-0.5	0.0	0.6030226891555273	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	-0.6706818369346617	0.0	0.13948208816291766	-0.7447835223751501	1.7371980724307585	0.2617119612951068	0.3841106397986879	-0.27272727272727276	1.4316582658130823	-1.5689290811054721	-0.8075728530872482	-0.7777777777777776	1.8371173070873836	-0.9457324874869208	0.0	1.0834726777719228	0.7447835223751501	-0.6546536707079772	1.1659976680069961	0.46852128566581824	-0.3333333333333333	0.8164965809277261	0.384110639798688	0.06401843996644804	0.3488165761575578	0.5184758473652127	-0.04563826455786578	0.20180183819889377	0.17938518514586496	-0.5129891760425771	1.0445563236008426	-0.1406084894814039	-0.520128712214175	0.14924603106916054	-1.872807511159399	-1.213134838545397	-0.49015565839717007	0.5157129872615538	1.628439369207751	-1.1039845147973728	-1.1039845147973728	0	0
Q8NHW3_1	0.0	-0.3333333333333333	2.288585537482975	0.0	-0.46852128566581824	-0.46852128566581813	0.4364357804719847	-0.3333333333333333	2.412090756622109	-0.3333333333333333	-0.33333333333333326	1.6035674514745464	-0.49999999999999994	2.3846153846153846	0.4317877695883728	0.635998728003816	2.363921405405239	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	2.23606797749979	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-0.3333333333333333	0.0	-0.3333333333333333	1.5275252316519468	0.0	0.0	3.0	0.0	0.0	0.0	-0.3333333333333333	0.20412414523193148	-0.5	0.0	2.110579412044345	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	2.23606797749979	3.0	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	-0.06097107608496929	0.0	0.9763746171404236	2.3219721579931147	0.4008918628686366	0.2617119612951068	0.3841106397986879	-1.1818181818181817	-0.2526455763199557	0.392232270276368	-0.26919095102908275	1.4444444444444442	-0.20412414523193148	1.024543528110831	1.8257418583505538	-0.12038585308576931	0.30667556803682655	1.5275252316519468	0.10599978800063597	0.46852128566581824	-0.3333333333333333	0.8164965809277261	0.7042028396309279	0.06401843996644804	1.0028476564529787	0.9332565252573828	1.1713821236518853	1.5471474261915186	1.2345921565921298	-1.0259783520851542	1.534838950051623	0.5940283103632461	-0.5403213506695943	-0.36057335286900366	0.7371744712608588	-0.45653985873942277	0.5575365828996466	0.5399086150293687	-0.3355981220164032	1.0717111845692826	1.0717111845692826	0	0
Q8TEU7_9	0.0	-0.3333333333333333	-0.6965260331469924	0.0	-0.46852128566581824	-0.46852128566581813	-0.6546536707079771	-0.3333333333333333	0.9045340337332908	-0.3333333333333333	-0.33333333333333326	0.26726124191242434	-0.49999999999999994	-0.6923076923076923	-0.7458152383799166	-0.423999152002544	-0.7061063938223441	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	3.0	0.0	-0.7453559924999299	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	1.5275252316519468	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	-0.8164965809277261	-0.5	0.0	-0.9045340337332908	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	-0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	-1.280392597784354	0.0	-0.9763746171404236	0.13143238630149698	-0.9354143466934852	-0.7851358838853205	-0.8962581595302717	-1.1818181818181817	-1.0947974973864747	1.372812945967288	-1.3459547551454139	-0.7777777777777776	-0.7144345083117603	-0.9457324874869208	-0.9128709291752769	-0.12038585308576931	-0.5695403406398205	0.2182178902359924	-0.953998092005724	-1.0932163332202423	-0.3333333333333333	0.8164965809277261	-1.2163503593625118	-1.2163503593625116	-0.7412352243348105	-1.5554275420956378	-1.1105311042413981	-0.47087095579741867	-1.508945969168159	0.0	-1.7982134698279006	0.9999678997691791	-0.7422477352237872	-0.7659882353091921	-0.3158579547239278	-0.9445586931649876	0.6472885204248868	-1.1391973603536967	-1.4654199972621402	0.0	0.0	1	1
A0A0J9YXQ4_8	0.0	-0.3333333333333333	-0.6965260331469924	0.0	-0.46852128566581824	-0.46852128566581813	-0.6546536707079771	-0.3333333333333333	-0.6030226891555273	-0.3333333333333333	-0.33333333333333326	-1.0690449676496976	-0.49999999999999994	-0.6923076923076923	-0.7458152383799166	-0.423999152002544	-1.0131091737451023	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	-0.7453559924999299	-0.5423261445466404	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333333337	-0.3333333333333333	0.0	-0.3333333333333333	1.5275252316519468	0.0	0.0	-0.33333333333333337	0.0	0.0	0.0	-0.3333333333333333	-0.8164965809277261	-0.5	0.0	-0.9045340337332908	-0.3333333333333333	0.0	-0.46852128566581813	-0.3333333333333333	-0.3333333333333333	0.0	-0.5	-0.7453559924999299	-0.33333333333333337	-0.5	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-0.3333333333333333	0.0	0.0	0.0	0.548739684764723	0.0	-1.255338793466259	-0.7447835223751501	-0.9354143466934852	1.3085598064755342	-0.8962581595302717	0.6363636363636362	-0.2526455763199557	1.372812945967288	0.26919095102908275	0.3333333333333333	-1.2247448713915892	-0.1576220812478201	0.9128709291752769	-1.3242443839434614	-0.5695403406398205	1.9639610121239315	-0.953998092005724	2.0302589045518786	-0.3333333333333333	0.8164965809277261	-0.8962581595302718	-0.25607375986579184	1.6568787367483997	-0.9332565252573828	-0.8062760071889603	0.8744746321952062	-0.7703010891557734	1.0259783520851542	-0.049887973869448154	1.7731754922978638	0.9068177386354547	-0.6260112298630917	1.4070460940978098	0.7239887225203698	0.2734607998943429	-1.739172038889215	0.2898324037981601	-0.1991853588213794	-0.1991853588213794	0	0
